game_id,game_outcome,players,ranked_status,timestamp
113504614,1,loui8sdstk|menelaus34||,0,2015-11-29 09:12:39.254
113505479,1,mwaxy|||,1,2015-11-29 09:28:13.014
113507674,0,mwaxy|||,1,2015-11-29 10:07:11.278
113618617,0,mwaxy|||,1,2015-11-30 05:53:12.346
113622005,1,mwaxy|||,1,2015-11-30 04:47:27.147
113631187,0,mwaxy|||,1,2015-11-30 06:49:19.453
113641912,0,mwaxy|||,1,2015-11-30 08:22:11.984
113643729,0,mwaxy|||,1,2015-11-30 08:56:26.738
113650564,0,loui8sdstk|||,1,2015-11-30 10:04:15.008
113660224,1,loui8sdstk|dicedstk||,0,2015-11-30 10:50:27.184
113703368,1,mwaxy|||,1,2015-12-01 05:13:34.080
113704953,0,mwaxy|||,1,2015-12-01 05:52:49.460
113868276,0,dicedstk|loui8sdstk||,0,2015-12-02 10:44:41.547
113871401,1,dicedstk|loui8sdstk||,0,2015-12-02 11:14:07.482
113873580,0,loui8sdstk|||,1,2015-12-02 11:59:06.173
113909769,1,mwaxy|||,1,2015-12-03 04:49:51.718
113916381,0,mwaxy|||,1,2015-12-03 06:33:25.703
113921751,1,mwaxy|||,1,2015-12-03 05:37:24.768
113931320,1,menelaus34|||,0,2015-12-03 08:11:29.481
113939841,0,loui8sdstk|skandaras||,0,2015-12-03 10:54:42.715
113948017,1,skandaras|loui8sdstk||,0,2015-12-03 11:24:27.067
114068538,1,mwaxy|||,1,2015-12-04 08:41:08.938
114073462,0,mwaxy|||,1,2015-12-04 09:16:39.801
114080133,0,loui8sdstk|||,1,2015-12-04 09:11:02.792
114082947,0,loui8sdstk|||,0,2015-12-04 10:05:31.694
114086764,1,diggs|loui8sdstk|skandaras|,0,2015-12-04 11:14:28.019
114089570,1,skandaras|diggs|loui8sdstk|,0,2015-12-04 12:05:24.697
114096147,0,diggs|loui8sdstk|skandaras|,0,2015-12-04 13:24:29.219
114101565,0,diggs|skandaras|loui8sdstk|,0,2015-12-04 12:45:51.350
114105297,0,loui8sdstk|skandaras||,0,2015-12-04 14:25:58.421
114109367,1,mwaxy|||,1,2015-12-04 20:49:25.315
114111913,0,mwaxy|||,1,2015-12-04 19:48:00.013
114112685,1,mwaxy|||,1,2015-12-04 21:31:38.205
114113191,1,mwaxy|||,1,2015-12-04 22:10:43.837
114119001,1,menelaus34|||,0,2015-12-05 01:56:52.814
114130544,1,menelaus34|||,0,2015-12-05 02:36:20.727
114136085,0,menelaus34|||,1,2015-12-05 04:36:28.107
114144188,1,menelaus34|||,1,2015-12-05 05:25:59.588
114146013,1,mwaxy|||,1,2015-12-05 06:05:43.225
114153894,0,loui8sdstk|mwaxy|menelaus34|,0,2015-12-05 07:29:26.633
114155876,1,mwaxy|menelaus34|loui8sdstk|,0,2015-12-05 08:11:52.936
114158296,1,loui8sdstk|menelaus34||,0,2015-12-05 09:04:14.971
114221472,1,mwaxy|||,1,2015-12-05 11:29:32.807
114259973,0,skandaras|diggs|menelaus34|bumster,0,2015-12-05 23:35:39.969
114266307,0,skandaras|diggs|bumster|menelaus34,0,2015-12-06 00:22:58.676
114298965,0,bumster|loui8sdstk|smatties|,0,2015-12-06 07:08:52.057
114309696,0,loui8sdstk|mwaxy||,0,2015-12-06 09:29:15.676
114318421,0,loui8sdstk|mwaxy|bumster|diggs,0,2015-12-06 10:10:44.989
114331426,1,diggs|dicedstk|mwaxy|loui8sdstk,0,2015-12-06 11:05:53.903
114346688,1,mwaxy|||,1,2015-12-06 22:34:25.100
114352312,1,mwaxy|||,1,2015-12-06 21:24:49.968
114352556,0,mwaxy|||,1,2015-12-06 21:54:00.268
114353718,1,mwaxy|||,1,2015-12-06 23:24:52.526
114354590,0,mwaxy|||,1,2015-12-07 00:15:08.187
114366450,0,mwaxy|||,1,2015-12-07 04:56:02.122
114371227,1,mwaxy|||,1,2015-12-07 04:10:21.129
114388332,1,mwaxy|||,0,2015-12-07 09:15:31.153
114393399,1,mwaxy|||,0,2015-12-07 08:34:08.315
114420426,1,mwaxy|||,0,2015-12-07 09:55:18.527
114424880,1,mwaxy|||,0,2015-12-07 11:19:10.866
114426353,0,loui8sdstk|||,1,2015-12-07 11:49:03.710
114450782,1,mwaxy|||,0,2015-12-07 10:42:07.178
114451375,1,diggs|bumster|skandaras|,0,2015-12-07 10:51:39.614
114517275,1,mwaxy|||,1,2015-12-08 05:46:07.798
114547338,0,mwaxy|||,0,2015-12-08 11:52:13.567
114548365,0,loui8sdstk|bumster|smatties|skandaras,0,2015-12-08 12:10:04.818
114556929,0,mwaxy|||,0,2015-12-08 12:34:51.178
114557341,1,skandaras|bumster|loui8sdstk|smatties,0,2015-12-08 12:43:40.954
114558825,1,mwaxy|||,0,2015-12-08 13:26:24.483
114559717,1,mwaxy|||,0,2015-12-08 13:56:17.725
114610038,0,mwaxy|||,1,2015-12-08 21:18:06.765
114650526,0,mwaxy|||,1,2015-12-08 22:28:41.772
114657277,0,mwaxy|||,1,2015-12-09 03:48:53.817
114670459,0,mwaxy|||,1,2015-12-09 05:21:24.612
114690139,1,loui8sdstk|||,1,2015-12-09 09:02:38.460
114692790,0,loui8sdstk|dicedstk||,0,2015-12-09 09:55:31.459
114694505,1,loui8sdstk|dicedstk||,0,2015-12-09 10:27:30.455
114702975,1,mwaxy|||,0,2015-12-09 13:38:55.924
114707581,1,mwaxy|||,1,2015-12-09 21:23:51.651
114707997,1,mwaxy|||,1,2015-12-09 22:11:21.713
114710131,1,mwaxy|||,0,2015-12-09 12:23:42.561
114711331,0,mwaxy|||,0,2015-12-09 12:49:47.303
114714689,0,mwaxy|||,0,2015-12-09 14:30:28.068
114730382,0,mwaxy|||,1,2015-12-10 00:39:05.654
114746000,0,dicedstk|||,0,2015-12-10 07:35:52.532
114981262,1,dicedstk|||,0,2015-12-12 05:11:34.186
115110177,1,dicedstk|||,0,2015-12-13 02:01:38.015
115143661,1,dicedstk|||,0,2015-12-13 07:32:35.159
115219213,0,loui8sdstk|||,1,2015-12-14 08:11:10.664
115238217,1,loui8sdstk|||,1,2015-12-14 08:51:00.483
115293094,0,loui8sdstk|||,1,2015-12-14 09:24:42.385
115295629,1,loui8sdstk|||,1,2015-12-14 10:08:51.790
115305070,0,loui8sdstk|dicedstk||,0,2015-12-14 10:57:11.877
115306613,0,loui8sdstk|skandaras|dicedstk|,0,2015-12-14 11:29:19.465
115384471,0,dicedstk|||,0,2015-12-15 10:36:15.369
115507654,0,dicedstk|||,0,2015-12-16 07:47:29.475
115526131,0,dicedstk|||,0,2015-12-16 10:38:29.917
115535999,1,dicedstk|||,0,2015-12-16 11:21:03.889
115599566,1,dicedstk|||,0,2015-12-17 08:22:28.527
115616011,0,dicedstk|||,0,2015-12-17 10:29:13.382
115617556,0,dicedstk|||,0,2015-12-17 10:56:33.081
115736858,1,dicedstk|||,0,2015-12-18 06:55:21.131
115744996,1,loui8sdstk|||,0,2015-12-18 09:04:08.274
115747189,1,loui8sdstk|||,0,2015-12-18 09:48:43.002
115755628,0,loui8sdstk|||,0,2015-12-18 10:21:17.541
115811743,0,dicedstk|||,0,2015-12-19 04:19:25.278
115944010,0,dicedstk|||,0,2015-12-20 02:57:27.243
115945924,0,dicedstk|loui8sdstk||,0,2015-12-20 03:43:12.986
115952039,1,loui8sdstk|dicedstk||,0,2015-12-20 04:18:02.545
115965674,1,dicedstk|||,0,2015-12-20 07:18:48.349
115977208,1,loui8sdstk|diggs||,0,2015-12-20 09:57:23.553
115978492,1,loui8sdstk|diggs||,0,2015-12-20 10:23:29.268
116009856,1,mwaxy|||,0,2015-12-20 21:31:34.205
116013775,0,mwaxy|||,1,2015-12-20 23:02:28.184
116030744,0,mwaxy|||,1,2015-12-21 03:13:27.584
116036890,0,mwaxy|||,0,2015-12-21 05:46:31.148
116046216,1,mwaxy|||,0,2015-12-21 06:18:24.989
116058218,0,loui8sdstk|dicedstk||,0,2015-12-21 09:59:52.358
116074815,0,loui8sdstk|||,0,2015-12-21 11:59:32.888
116101356,1,loui8sdstk|||,0,2015-12-21 11:15:52.286
116144016,0,mwaxy|||,0,2015-12-21 20:05:07.429
116144656,0,mwaxy|||,1,2015-12-21 21:31:05.573
116163878,0,mwaxy|||,1,2015-12-21 22:09:53.583
116215137,0,mwaxy|||,0,2015-12-22 11:19:53.569
116215575,1,dicedstk|||,0,2015-12-22 11:30:04.257
116216517,0,mwaxy|||,0,2015-12-22 11:47:37.958
116218387,1,mwaxy|||,0,2015-12-22 12:29:52.020
116277875,1,mwaxy|||,0,2015-12-23 08:14:23.309
116281940,1,mwaxy|||,0,2015-12-23 06:23:41.550
116292006,0,loui8sdstk|||,1,2015-12-23 09:43:58.695
116299110,0,loui8sdstk|||,0,2015-12-23 12:06:42.922
116314115,0,loui8sdstk|||,0,2015-12-23 10:55:45.654
116316034,0,loui8sdstk|||,0,2015-12-23 11:36:32.648
116371258,1,loui8sdstk|||,0,2015-12-23 12:57:37.893
116399154,1,loui8sdstk|mwaxy||,1,2015-12-24 04:10:35.875
116405793,0,mwaxy|||,0,2015-12-24 03:23:35.063
116413602,0,mwaxy|||,0,2015-12-24 06:05:16.243
116419967,0,loui8sdstk|||,0,2015-12-24 09:03:09.076
116420163,1,dicedstk|||,0,2015-12-24 05:12:41.930
116435951,0,loui8sdstk|diggs|mwaxy|skandaras,0,2015-12-24 11:31:26.117
116437645,1,loui8sdstk|diggs|skandaras|mwaxy,0,2015-12-24 12:12:58.313
116439422,1,loui8sdstk|skandaras|diggs|,0,2015-12-24 12:56:11.217
116440985,1,loui8sdstk|||,0,2015-12-24 09:38:40.020
116443871,1,loui8sdstk|skandaras||,0,2015-12-24 10:43:40.956
116478768,0,dicedstk|||,0,2015-12-25 06:17:05.502
116495293,1,dicedstk|||,0,2015-12-25 09:25:26.522
116509690,0,dicedstk|||,0,2015-12-25 11:11:58.386
116551706,1,skandaras|loui8sdstk||,0,2015-12-25 12:00:15.208
116553432,0,skandaras|dicedstk||,0,2015-12-25 12:39:59.873
116563895,0,skandaras|dicedstk||,0,2015-12-25 13:06:29.312
116608625,1,diggs|||,0,2015-12-26 04:13:54.717
116629683,0,skandaras|diggs||,0,2015-12-26 09:07:21.035
116642835,0,skandaras|diggs||,0,2015-12-26 10:24:36.241
116645422,1,skandaras|diggs||,0,2015-12-26 11:19:40.593
116647940,0,skandaras|diggs||,0,2015-12-26 12:18:37.004
116677274,1,skandaras|diggs||,0,2015-12-27 04:36:14.370
116683856,1,skandaras|diggs||,0,2015-12-27 03:33:22.419
116687080,0,skandaras|diggs||,0,2015-12-27 05:01:36.282
116832396,0,mwaxy|||,0,2015-12-28 06:59:40.801
116918822,0,bumster|diggs||,0,2015-12-29 09:47:47.403
116932367,0,bumster|loui8sdstk|diggs|,0,2015-12-29 11:06:46.175
116936496,0,bumster|diggs|loui8sdstk|,0,2015-12-29 12:38:38.131
116940209,1,bumster|loui8sdstk|diggs|,0,2015-12-29 10:22:39.774
116944896,0,bumster|diggs|loui8sdstk|,0,2015-12-29 11:56:58.195
116956450,0,bumster|||,0,2015-12-29 23:51:33.884
116965239,1,bumster|||,0,2015-12-29 22:56:04.956
116968373,0,menelaus34|||,0,2015-12-30 01:25:48.788
117020355,1,mwaxy|||,0,2015-12-30 02:23:20.062
117088721,1,menelaus34|||,0,2015-12-30 14:48:40.897
117095043,1,mwaxy|||,1,2015-12-30 21:36:11.865
117096055,0,mwaxy|||,0,2015-12-30 23:03:17.935
117140930,0,menelaus34|||,0,2015-12-31 08:21:46.837
117142002,0,mwaxy|||,0,2015-12-31 08:54:23.875
117142237,0,menelaus34|||,0,2015-12-31 09:02:01.783
117170243,0,bumster|diggs|menelaus34|,0,2016-01-01 00:44:26.824
117170972,1,bumster|diggs|menelaus34|,0,2016-01-01 01:17:08.891
117182914,0,mwaxy|||,0,2016-01-01 03:51:41.061
117184803,0,mwaxy|||,0,2016-01-01 04:42:28.675
117276081,1,menelaus34|||,0,2016-01-01 11:22:16.981
117303729,1,bumster|||,0,2016-01-01 23:07:53.056
117307981,0,bumster|menelaus34|diggs|,0,2016-01-02 02:14:21.765
117310936,0,bumster|menelaus34|diggs|,0,2016-01-02 01:02:41.361
117314161,0,diggs|bumster|menelaus34|,0,2016-01-02 02:47:11.651
117320985,1,diggs|menelaus34|bumster|,0,2016-01-02 03:46:04.632
117382557,1,mwaxy|||,0,2016-01-02 22:30:43.080
117383746,1,bumster|||,0,2016-01-02 23:50:50.994
117389329,0,mwaxy|loui8sdstk|menelaus34|,0,2016-01-03 03:11:35.987
117391026,0,mwaxy|||,1,2016-01-02 23:44:52.940
117393078,0,mwaxy|||,1,2016-01-03 01:13:57.722
117401268,0,loui8sdstk|menelaus34|mwaxy|,0,2016-01-03 04:03:22.962
117403098,0,loui8sdstk|||,0,2016-01-03 04:46:56.748
117405113,1,loui8sdstk|diggs|dicedstk|,0,2016-01-03 05:34:19.310
117407437,1,loui8sdstk|dicedstk|diggs|,0,2016-01-03 06:28:25.341
117417848,0,loui8sdstk|dicedstk|bumster|,0,2016-01-03 07:16:56.064
117525254,0,mwaxy|loui8sdstk||,1,2016-01-04 00:32:57.459
117526662,0,mwaxy|loui8sdstk||,1,2016-01-04 01:27:50.515
117531935,0,mwaxy|||,0,2016-01-03 21:36:27.012
117533458,1,mwaxy|||,0,2016-01-03 23:32:49.638
117545254,1,dicedstk|||,0,2016-01-04 05:30:43.327
117581677,0,loui8sdstk|dicedstk||,0,2016-01-04 11:09:15.707
117583551,0,mwaxy|||,0,2016-01-04 11:43:17.364
117591562,0,loui8sdstk|dicedstk||,0,2016-01-04 11:36:03.775
117593242,1,loui8sdstk|dicedstk|mwaxy|,0,2016-01-04 12:12:53.492
117605221,1,mwaxy|||,1,2016-01-04 23:04:20.959
117607168,1,mwaxy|||,1,2016-01-05 00:44:56.041
117613626,1,mwaxy|||,1,2016-01-05 00:05:19.141
117618773,1,diggs|loui8sdstk|mwaxy|bumster,0,2016-01-05 03:09:53.303
117622662,0,loui8sdstk|diggs|bumster|mwaxy,0,2016-01-05 03:39:20.076
117625059,0,dicedstk|||,0,2016-01-05 04:38:37.787
117626250,0,loui8sdstk|diggs|bumster|,0,2016-01-05 05:06:00.805
117631431,0,mwaxy|loui8sdstk|diggs|,0,2016-01-05 04:22:34.389
117634686,0,loui8sdstk|bumster|dicedstk|diggs,0,2016-01-05 05:47:50.297
117637779,1,loui8sdstk|diggs|dicedstk|,0,2016-01-05 07:02:40.937
117640168,0,loui8sdstk|diggs|dicedstk|,0,2016-01-05 06:35:17.517
117663577,0,dicedstk|||,0,2016-01-05 11:07:45.666
117682765,1,dicedstk|||,0,2016-01-05 12:30:15.018
117736324,0,mwaxy|||,1,2016-01-05 22:52:41.677
117738822,0,mwaxy|diggs|dicedstk|,0,2016-01-06 01:02:09.511
117739543,1,mwaxy|dicedstk|diggs|bumster,0,2016-01-06 01:31:09.362
117750874,1,mwaxy|||,1,2016-01-05 22:16:29.742
117755171,0,mwaxy|diggs|loui8sdstk|bumster,0,2016-01-06 02:02:21.891
117756556,0,mwaxy|bumster|diggs|loui8sdstk,0,2016-01-06 02:45:37.675
117757996,1,dicedstk|||,1,2016-01-06 03:28:41.719
117763217,1,mwaxy|bumster|loui8sdstk|diggs,0,2016-01-06 03:30:36.229
117765311,1,mwaxy|diggs|loui8sdstk|bumster,0,2016-01-06 04:23:43.629
117766008,0,dicedstk|||,1,2016-01-06 04:43:06.030
117768215,1,mwaxy|bumster|diggs|loui8sdstk,0,2016-01-06 05:34:19.122
117771407,0,mwaxy|bumster|loui8sdstk|smatties,0,2016-01-06 05:03:53.486
117771951,0,dicedstk|||,1,2016-01-06 05:18:21.224
117775353,1,mwaxy|smatties|loui8sdstk|diggs,0,2016-01-06 06:46:25.796
117783390,0,loui8sdstk|smatties|mwaxy|bumster,0,2016-01-06 07:34:01.957
117798849,0,dicedstk|||,1,2016-01-06 11:48:55.309
117819567,0,mwaxy|||,1,2016-01-06 23:35:41.038
117826138,1,mwaxy|||,1,2016-01-06 22:05:00.822
117826716,1,mwaxy|||,1,2016-01-06 22:54:33.500
117837551,0,dicedstk|||,0,2016-01-07 04:22:33.772
117874677,0,dicedstk|||,0,2016-01-07 11:14:01.319
117875105,0,mwaxy|||,1,2016-01-07 11:23:27.854
117909727,0,mwaxy|||,0,2016-01-08 01:19:12.505
117971257,0,mwaxy|||,1,2016-01-08 02:15:35.774
117972884,0,mwaxy|||,1,2016-01-08 03:05:59.107
117985808,1,loui8sdstk|||,1,2016-01-08 04:35:01.291
117988582,1,loui8sdstk|diggs|bumster|,0,2016-01-08 05:45:30.184
117996701,1,mwaxy|||,1,2016-01-08 09:06:38.339
118000397,,,,2016-01-08 06:30:31.255
118009532,0,mwaxy|||,1,2016-01-08 10:02:53.469
118015414,0,loui8sdstk|dicedstk||,0,2016-01-08 12:00:27.446
118019010,0,loui8sdstk|dicedstk||,0,2016-01-08 13:17:14.320
118019932,1,loui8sdstk|dicedstk||,0,2016-01-08 13:43:38.062
118022605,0,loui8sdstk|||,0,2016-01-08 11:09:33.405
118027170,0,loui8sdstk|dicedstk||,0,2016-01-08 12:50:32.508
118069262,0,bumster|diggs|loui8sdstk|,0,2016-01-09 06:44:34.576
118093271,0,mwaxy|||,1,2016-01-09 11:08:56.100
118097138,0,mwaxy|||,1,2016-01-09 12:31:22.363
118102487,1,mwaxy|||,1,2016-01-09 11:50:54.364
118138378,0,loui8sdstk|||,1,2016-01-10 02:37:40.025
118138951,1,skandaras|diggs||,0,2016-01-10 02:55:38.122
118139962,0,skandaras|diggs|loui8sdstk|,0,2016-01-10 03:25:50.618
118170633,1,loui8sdstk|||,1,2016-01-10 01:52:37.188
118174770,0,skandaras|diggs|loui8sdstk|,0,2016-01-10 03:52:56.903
118178771,0,mwaxy|||,1,2016-01-10 05:27:57.900
118179821,1,diggs|bumster|loui8sdstk|,0,2016-01-10 05:50:39.351
118207566,1,diggs|bumster|loui8sdstk|,0,2016-01-10 06:37:28.259
118214717,1,diggs|bumster|loui8sdstk|,0,2016-01-10 07:36:17.370
118216632,0,loui8sdstk|bumster|mwaxy|,0,2016-01-10 08:17:20.941
118217749,0,loui8sdstk|||,0,2016-01-10 08:41:56.647
118234234,1,skandaras|||,0,2016-01-10 10:45:19.838
118240671,0,skandaras|||,0,2016-01-10 11:35:23.707
118263646,1,bumster|smatties||,0,2016-01-11 00:43:16.981
118295106,0,dicedstk|||,1,2016-01-11 07:02:16.915
118434850,0,smatties|bumster||,0,2016-01-12 06:55:09.385
118452132,0,skandaras|smatties|bumster|diggs,0,2016-01-12 09:41:59.939
118455307,0,skandaras|loui8sdstk|dicedstk|smatties,0,2016-01-12 10:44:11.926
118456815,0,skandaras|dicedstk|bumster|smatties,0,2016-01-12 11:15:21.168
118457946,1,skandaras|dicedstk|loui8sdstk|smatties,0,2016-01-12 11:40:10.057
118488108,0,bumster|smatties||,0,2016-01-13 02:35:34.204
118489412,0,smatties|||,0,2016-01-13 03:14:35.391
118500402,0,smatties|||,0,2016-01-13 03:43:23.148
118533350,1,dicedstk|||,0,2016-01-13 10:23:11.514
118588749,1,smatties|bumster||,0,2016-01-14 03:23:48.031
118656162,1,mwaxy|||,1,2016-01-14 06:06:08.394
118668801,1,mwaxy|||,0,2016-01-14 07:34:01.687
118669648,1,skandaras|bumster|smatties|,0,2016-01-14 07:53:40.249
118677866,0,skandaras|smatties|loui8sdstk|bumster,0,2016-01-14 09:51:37.435
118681959,,,,2016-01-14 08:43:37.700
118683545,0,smatties|bumster|skandaras|loui8sdstk,0,2016-01-14 09:11:38.313
118688202,1,skandaras|bumster|loui8sdstk|dicedstk,0,2016-01-14 10:36:31.172
118694201,0,skandaras|dicedstk|smatties|loui8sdstk,0,2016-01-14 11:34:17.881
118732940,1,bumster|smatties||,0,2016-01-15 01:59:48.663
118750345,0,mwaxy|||,1,2016-01-15 04:53:18.540
118766309,0,loui8sdstk|mwaxy||,1,2016-01-15 09:07:29.808
118774720,0,loui8sdstk|mwaxy||,1,2016-01-15 09:57:25.910
118780367,1,mwaxy|loui8sdstk||,1,2016-01-15 10:28:13.352
118798798,1,bumster|smatties||,0,2016-01-15 14:50:22.267
118836959,0,bumster|loui8sdstk|skandaras|,0,2016-01-15 23:52:51.245
118836990,1,mwaxy|||,0,2016-01-15 23:54:33.511
118874236,0,bumster|skandaras||,0,2016-01-15 23:21:45.413
118886933,1,smatties|bumster|mwaxy|,0,2016-01-16 04:54:19.251
118894913,1,dicedstk|||,1,2016-01-16 04:47:26.235
118900197,1,dicedstk|||,1,2016-01-16 06:14:56.675
118911485,0,dicedstk|smatties||,0,2016-01-16 07:06:19.285
118925796,1,mwaxy|||,1,2016-01-16 11:57:44.992
118964538,1,skandaras|bumster||,1,2016-01-17 02:44:30.533
118964747,0,dicedstk|||,1,2016-01-17 02:49:19.201
118974648,0,dicedstk|smatties|mwaxy|skandaras,0,2016-01-17 03:54:11.988
118977462,1,skandaras|diggs|dicedstk|,0,2016-01-17 04:59:19.555
118979735,0,loui8sdstk|dicedstk|diggs|smatties,0,2016-01-17 05:48:25.409
118984776,1,loui8sdstk|smatties|dicedstk|,0,2016-01-17 06:24:36.192
118987069,0,loui8sdstk|||,1,2016-01-17 07:13:44.666
119015431,0,bumster|dicedstk|skandaras|loui8sdstk,0,2016-01-17 10:51:26.026
119017289,0,skandaras|bumster|dicedstk|loui8sdstk,0,2016-01-17 11:25:30.154
119119771,1,mwaxy|||,1,2016-01-18 04:33:06.803
119125975,1,smatties|||,1,2016-01-18 05:27:33.592
119131615,0,mwaxy|||,1,2016-01-18 05:17:38.015
119154389,1,loui8sdstk|diggs||,0,2016-01-18 09:43:38.898
119157136,1,dicedstk|loui8sdstk|diggs|,0,2016-01-18 10:34:43.835
119159174,1,loui8sdstk|bumster|dicedstk|,0,2016-01-18 11:07:45.612
119208445,0,smatties|||,0,2016-01-19 04:24:25.194
119216667,0,smatties|||,1,2016-01-19 05:50:22.705
119260696,1,loui8sdstk|dicedstk|skandaras|,0,2016-01-19 11:33:32.751
119342598,0,smatties|||,0,2016-01-20 02:35:23.496
119367744,1,smatties|||,0,2016-01-20 03:38:33.124
119370093,0,smatties|||,0,2016-01-20 04:12:05.921
119379928,0,loui8sdstk|dicedstk||,0,2016-01-20 09:57:57.639
119380193,1,smatties|||,0,2016-01-20 05:05:42.802
119382185,1,smatties|||,0,2016-01-20 06:13:33.357
119391594,0,loui8sdstk|dicedstk||,0,2016-01-20 10:44:27.888
119415165,1,mwaxy|||,0,2016-01-21 04:01:06.078
119488494,0,loui8sdstk|||,0,2016-01-22 07:33:48.420
119498932,1,loui8sdstk|||,0,2016-01-22 08:15:08.013
119499410,1,loui8sdstk|||,0,2016-01-22 08:57:11.704
119618274,1,dicedstk|||,0,2016-01-23 06:19:23.062
119620355,0,bumster|||,0,2016-01-22 10:15:20.314
119692765,,,,2016-01-23 09:27:54.458
119693688,,,,2016-01-23 09:49:05.167
119695347,,,,2016-01-23 10:26:44.577
119695367,1,mwaxy|||,0,2016-01-23 10:27:17.650
119697279,1,mwaxy|||,0,2016-01-23 11:11:09.598
119702366,1,loui8sdstk|||,0,2016-01-23 12:41:27.536
119709557,0,dicedstk|||,0,2016-01-24 07:55:58.287
119711913,0,loui8sdstk|||,0,2016-01-23 11:59:40.819
119714598,0,mwaxy|||,0,2016-01-23 22:49:18.896
119719133,0,mwaxy|||,0,2016-01-24 07:18:40.332
119720823,0,mwaxy|||,0,2016-01-23 11:37:51.982
119855206,1,mwaxy|||,0,2016-01-24 22:57:24.135
119855408,0,mwaxy|||,0,2016-01-24 23:48:12.318
119925348,1,skandaras|dicedstk|bumster|,0,2016-01-25 10:04:29.065
119933240,0,skandaras|dicedstk||,0,2016-01-25 12:33:56.141
119935373,0,skandaras|||,0,2016-01-25 20:49:23.195
119940706,1,mwaxy|||,0,2016-01-25 09:12:06.941
119942058,0,skandaras|dicedstk||,0,2016-01-25 10:59:37.739
119942357,1,mwaxy|||,0,2016-01-25 11:23:08.035
119942693,0,skandaras|dicedstk||,0,2016-01-25 11:49:23.019
119942943,0,loui8sdstk|diggs||,0,2016-01-25 12:09:00.305
119945430,1,skandaras|||,0,2016-01-25 21:31:40.992
119945548,0,skandaras|||,0,2016-01-25 22:23:32.136
119979550,,,,2016-01-25 23:34:51.753
119980890,0,dicedstk|loui8sdstk|skandaras|,0,2016-01-25 13:21:41.621
120044916,,,,2016-01-26 03:19:22.498
120054011,1,bumster|diggs|smatties|loui8sdstk,0,2016-01-26 03:53:27.494
120056071,,,,2016-01-26 04:55:54.866
120059422,1,bumster|smatties|diggs|loui8sdstk,0,2016-01-26 06:37:34.301
120069456,1,diggs|mwaxy|loui8sdstk|bumster,0,2016-01-26 10:08:59.892
120080058,1,mwaxy|||,0,2016-01-26 07:37:07.076
120098050,0,mwaxy|||,0,2016-01-27 05:13:51.514
120098511,0,mwaxy|||,0,2016-01-27 05:59:16.030
120099199,1,skandaras|||,0,2016-01-27 07:06:48.755
120099548,1,skandaras|||,0,2016-01-27 07:38:52.159
120159361,1,skandaras|smatties|bumster|loui8sdstk,0,2016-01-27 10:28:24.128
120162982,0,skandaras|||,0,2016-01-27 12:45:17.821
120170727,1,skandaras|||,0,2016-01-27 09:24:29.859
120171611,0,dicedstk|||,0,2016-01-27 10:37:51.568
120172158,1,skandaras|loui8sdstk||,0,2016-01-27 11:24:58.782
120172546,0,skandaras|||,0,2016-01-27 12:00:30.877
120180232,1,smatties|loui8sdstk||,0,2016-01-27 08:58:44.336
120182778,1,skandaras|bumster|smatties|loui8sdstk,0,2016-01-27 09:53:39.868
120332055,0,mwaxy|||,0,2016-01-28 04:50:03.067
120335534,1,dicedstk|||,0,2016-01-28 10:55:18.822
120342508,0,mwaxy|||,0,2016-01-28 05:44:01.009
120420457,0,mwaxy|||,0,2016-01-29 05:02:35.615
120436069,1,loui8sdstk|bumster|diggs|,0,2016-01-29 09:21:07.558
120446020,0,loui8sdstk|diggs|bumster|,0,2016-01-29 10:05:15.141
120447436,1,loui8sdstk|||,0,2016-01-29 10:35:19.733
120457117,0,mwaxy|||,0,2016-01-29 13:52:39.921
120458006,1,mwaxy|||,0,2016-01-29 14:28:20.888
120471333,1,diggs|loui8sdstk||,0,2016-01-29 12:04:05.074
120472967,1,diggs|loui8sdstk||,0,2016-01-29 12:43:29.309
120553094,1,diggs|loui8sdstk|bumster|,0,2016-01-30 05:44:15.673
120561423,1,bumster|loui8sdstk|diggs|,0,2016-01-30 05:09:57.912
120564842,0,bumster|smatties|loui8sdstk|diggs,0,2016-01-30 06:33:23.538
120573537,1,mwaxy|||,0,2016-01-30 10:16:47.235
120583159,0,mwaxy|||,0,2016-01-30 09:45:13.177
120584145,1,skandaras|||,0,2016-01-30 11:08:54.725
120587166,0,skandaras|||,0,2016-01-30 20:51:03.615
120587204,1,skandaras|||,0,2016-01-30 21:23:31.203
120619257,1,skandaras|loui8sdstk|diggs|,0,2016-01-31 00:37:46.097
120629844,1,bumster|||,0,2016-01-31 01:04:50.827
120630180,1,skandaras|smatties|loui8sdstk|diggs,0,2016-01-31 01:19:41.887
120632370,0,skandaras|loui8sdstk|bumster|diggs,0,2016-01-31 02:37:45.484
120634568,1,skandaras|bumster|loui8sdstk|diggs,0,2016-01-31 03:41:35.327
120652201,1,skandaras|dicedstk||,0,2016-01-31 07:48:59.802
120660268,0,dicedstk|||,0,2016-01-31 04:59:48.438
120661655,0,skandaras|||,0,2016-01-31 06:59:52.601
120662578,0,skandaras|dicedstk||,0,2016-01-31 08:25:19.717
120675017,1,diggs|loui8sdstk||,0,2016-01-31 08:20:39.398
120689859,1,dicedstk|loui8sdstk|diggs|,0,2016-01-31 10:30:33.799
120812352,1,skandaras|||,0,2016-02-01 10:40:23.356
