game_id,main_player,ranked_status,win_status,0,1,2,3,4,5,6,7,8,9
183032611,dicedstk,TRUE,FALSE,thekombatwombat,moistkumquat,iiiiiillllllllll,deranking,4396,firesuperscott,darklyk,algernonuchzo,dontfocusme,dicedstk
183031151,dicedstk,TRUE,TRUE,theshadowgod,johnnygash1,abysmalllllcn,kangaruthless,dicedstk,simla,maatchaa,myskillezreal,jedibatman,hironakamora
182921052,dicedstk,TRUE,FALSE,bestvladoce,thorgear,nh0dg,imtechnoviking,mrworidwide,korin00,pyonrex,elitechaos111,dicedstk,hunt4b1tch
182920095,dicedstk,TRUE,FALSE,alittlebitmore,dicedstk,monix,renanin,hunt4b1tch,moistcrevice,fstoongy,brokenavenger,mawdred,inflection
182839027,dicedstk,TRUE,FALSE,piyungsin,newcharacter,ragnastorm,r0yalblade,biubiubiubababa,rebirthd,toxicpapa,begonethots,aiias,dicedstk
182818458,dicedstk,TRUE,FALSE,dicedstk,swaglizard,mayhemmaker,marktonikkle,playfulgayboy,anso,jjgordon,hiimkk,applepen522,billshen
182775406,dicedstk,TRUE,TRUE,agentofzambino,ruinmedaddy,glimscripting,bardthebard,dftjäger,gaim,dicedstk,hahahatiger,bubbling,insamelok
182640780,dicedstk,TRUE,FALSE,fritzzzzze,londa,gistooeazy,dicedstk,rockinwithjazz,turn,parkyebbeum,8v8,onestar14,wrappergary
182462902,dicedstk,TRUE,FALSE,dicedstk,usharezur,shakou,valkynaz,misspinklive,hhxiaoge,ye6,lihangkim,yu9,pupilofchina
182399626,dicedstk,TRUE,TRUE,zeldathekiller,vyazz,kirbythekiller,utsutenbatsu,fukthisgm,ldogga666,christian,soflobentonio,sharpsh00ta7,dicedstk
182397098,dicedstk,TRUE,TRUE,moezdahoez,hussy2,galacticthunder,biuetears,healia,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
182405332,dicedstk,TRUE,FALSE,rapidfirecannon,pugsie,monstêr,bambo,halfgod,stinkylizard,flamingtaco,heckinjeez,darkvayne,dicedstk
183227846,endgamedos,TRUE,FALSE,crumblingcookie,cswood000,myfakeidgottaken,porohub,theserbking,loveyoucic,undercontrol,loui8sdstk,skandaras,endgamedos
182397098,endgamedos,TRUE,TRUE,moezdahoez,hussy2,galacticthunder,biuetears,healia,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
183322031,dicedstk,TRUE,TRUE,dicedstk,shawcantcarry,pagenotfound,bugaoshi,rayajinxkiller,jazzag,baeyubin,voidlord,genekess,tungjai
183330590,dicedstk,TRUE,TRUE,ronni,emw1nter,goodnightqueena,cszhengzhixun,dicedstk,bwunch,rt6k,shawcantcarry,pagenotfound,bugaoshi
183288655,dicedstk,TRUE,TRUE,littlejames,bohemian,dicedstk,vitae,brotherboosted,zozarusus,squallg,angelxiguabbbb,korin00,pyonrex
183773832,bumster,TRUE,FALSE,squill1,darius3,baysider,jasonli,imthatplayer,dwwehavelate,outbackjoe,nookity,bumster,zjyfjn
184125950,mwaxy,TRUE,FALSE,loui8sdstk,mwaxy,gallopinggoof,natedawgg,helloman,dragontroop,goarcanine,milfandcookies,dafaq262,shunny
184176330,loui8sdstk,TRUE,FALSE,clivebixbyxo,lovemaoben,x0523e,overachiever360,hermini,hgod,tucoco,bloodnrust,clgdoublelift,loui8sdstk
184175600,loui8sdstk,TRUE,FALSE,floozy,jelsa,geords,masteryau,darrrby,loui8sdstk,skandaras,shigmuck,kteez,hiimphillep
184164758,loui8sdstk,TRUE,FALSE,surprisemuthaefa,omnomsushi,lickity,loui8sdstk,skandaras,drag6135,uptnf,qienimrod,laofoye,vmagic
184163564,loui8sdstk,TRUE,FALSE,loui8sdstk,skandaras,coolridge,captrix13,xxedgelordxx,patneverleagues,huangover,racdeathwind,rivennotriver,oxozyy
184136710,loui8sdstk,TRUE,FALSE,ówò,sopycat,charitygambler,kedied,hotknives,azy,baeyubin,loui8sdstk,mothervoodoo,pencil
184125950,loui8sdstk,TRUE,FALSE,loui8sdstk,mwaxy,gallopinggoof,natedawgg,helloman,dragontroop,goarcanine,milfandcookies,dafaq262,shunny
183960202,loui8sdstk,TRUE,TRUE,zixie,petitefay,shengshengoook,kaiiroyaldor,florapeng,carrykingtian,mapiestory,loui8sdstk,kostaa,feelthebernie
183909238,loui8sdstk,TRUE,FALSE,fugger,swimmingchicken,michelle,yourdeathther1,loui8sdstk,vynetality,malxisgood,sickcntmcgee,drextality,tality
183908069,loui8sdstk,TRUE,TRUE,jonsnowwww,loui8sdstk,draigcoch,däd,iambagel,rascaly,isleptyoursup,vincentshots,evileater,frozenstare
183857949,loui8sdstk,TRUE,TRUE,tryndamerebot,loui8sdstk,ouojaycehandsome,mikurukisune,kangaru,4vita17,smoke,azoosi,vovo,miloriven
183449729,loui8sdstk,TRUE,TRUE,loui8sdstk,skandaras,dicedstk,eternalx,merkysup,angrydrag0n,vileoz,mrsvicky94,sipuks,mrgogoing
183408649,loui8sdstk,TRUE,FALSE,loui8sdstk,skandaras,pacway,klynx,whatabeach,chriscop,addictn,agoodlolname,code06,amazingdera
183407196,loui8sdstk,TRUE,TRUE,forthefreljord,kid1599,ruffledjimmies,tàylorhill,nnrok8,kuroheige,chamumma,loui8sdstk,skandaras,dicedstk
183445915,loui8sdstk,TRUE,TRUE,shadowbunny69,cientu,razzor,loui8sdstk,dicedstk,samheo,shp3698,judithcollins,ivernthegreat,hecawin
183861103,smatties,TRUE,TRUE,smatties,skandaras,recalcitrant213,hideinboobies,dou,accuserxx,jfamstar,melben,whosyoursister,aaaaaaaalex
183525402,smatties,TRUE,TRUE,sickeraj,aurelius666,7neverlose,smatties,skandaras,iragnaroki,fapz,luluxzuzu,algorhythm,xamanthas
183524212,smatties,TRUE,FALSE,khangzilla,thatonekidgoat,alevolent29,heyitsmeanchor,imgoodatdota2,neverlucky9,smatties,skandaras,joilycooperation,cactus
183523418,smatties,TRUE,FALSE,huuuuuu,wemike,forsak3nfruit,smatties,skandaras,neverlucky9,oxlazr,420lemontits,iamkitty,singhy567
183522539,smatties,TRUE,TRUE,smatties,skandaras,porphyria,420lemontits,singhy567,algernonuchzo,evanwd,erynnyeszhang,swagiole,xunknown
184175600,skandaras,TRUE,FALSE,floozy,jelsa,geords,masteryau,darrrby,loui8sdstk,skandaras,shigmuck,kteez,hiimphillep
184164758,skandaras,TRUE,FALSE,surprisemuthaefa,omnomsushi,lickity,loui8sdstk,skandaras,drag6135,uptnf,qienimrod,laofoye,vmagic
184163564,skandaras,TRUE,FALSE,loui8sdstk,skandaras,coolridge,captrix13,xxedgelordxx,patneverleagues,huangover,racdeathwind,rivennotriver,oxozyy
183861103,skandaras,TRUE,TRUE,smatties,skandaras,recalcitrant213,hideinboobies,dou,accuserxx,jfamstar,melben,whosyoursister,aaaaaaaalex
183525402,skandaras,TRUE,TRUE,sickeraj,aurelius666,7neverlose,smatties,skandaras,iragnaroki,fapz,luluxzuzu,algorhythm,xamanthas
183524212,skandaras,TRUE,FALSE,khangzilla,thatonekidgoat,alevolent29,heyitsmeanchor,imgoodatdota2,neverlucky9,smatties,skandaras,joilycooperation,cactus
183523418,skandaras,TRUE,FALSE,huuuuuu,wemike,forsak3nfruit,smatties,skandaras,neverlucky9,oxlazr,420lemontits,iamkitty,singhy567
183522539,skandaras,TRUE,TRUE,smatties,skandaras,porphyria,420lemontits,singhy567,algernonuchzo,evanwd,erynnyeszhang,swagiole,xunknown
183449729,skandaras,TRUE,TRUE,loui8sdstk,skandaras,dicedstk,eternalx,merkysup,angrydrag0n,vileoz,mrsvicky94,sipuks,mrgogoing
183408649,skandaras,TRUE,FALSE,loui8sdstk,skandaras,pacway,klynx,whatabeach,chriscop,addictn,agoodlolname,code06,amazingdera
183407196,skandaras,TRUE,TRUE,forthefreljord,kid1599,ruffledjimmies,tàylorhill,nnrok8,kuroheige,chamumma,loui8sdstk,skandaras,dicedstk
184173169,menelaus34,TRUE,TRUE,jacobnmber1,chieve,bloodhunter,dicedstk,menelaus34,fancyhansy,mortermess,toastedfeathers,jxjono,phlare
184173169,dicedstk,TRUE,TRUE,jacobnmber1,chieve,bloodhunter,dicedstk,menelaus34,fancyhansy,mortermess,toastedfeathers,jxjono,phlare
184172199,dicedstk,TRUE,FALSE,mythadeus,thelegendaryliam,averth,dicedstk,bryant12,vynetality,malxisgood,breezy2easy,sickcntmcgee,tality
184112806,dicedstk,TRUE,FALSE,m1nty,faesorceress,retardedvirgin,sirdot,mythicwerewolf,aloyy,fåte,kupokun,dicedstk,znickau
184111362,dicedstk,TRUE,TRUE,ninjawivalolipop,slaza,sylphy,noda,roachamuswaifu,znickau,zhong,bdoodle1998,buffalowing,dicedstk
183961042,dicedstk,TRUE,TRUE,becauseofjacki,lokman,fractured,eataphatone,garenmain,l4atarina,m1nty,borrylord,cakemixd,dicedstk
183899674,dicedstk,TRUE,TRUE,azoosi,vovo,teemo69hehexd,pieasedontbanme,dicedstk,naay,eárl,akumasenpai,jamesp103,slae
183908375,dicedstk,TRUE,TRUE,tally,hable,adcweixiao,uzumakinagato,azarata,strakofski,dementedhorse,hubeq,dicedstk,mblizzle
183897649,dicedstk,TRUE,FALSE,agiantporo,youhadmeatmeow,amsi,kolc,lucaswong525,huuuuuu,thebestlpl,orcsmustdieii,dicedstk,azebra
183820466,dicedstk,TRUE,FALSE,leewdada,lovesongs,nohideinbush,dewji,mrhandsome5,yintoza,dicedstk,zepharia,mitchhd,mrdonga
183794760,dicedstk,TRUE,FALSE,lovexinnnnnn,lovelinnnnnn,prominscuous,wraith,colt,dicedstk,2022,adzy,nachos,int64varky
183792516,dicedstk,TRUE,TRUE,jash,deadlymiasma,speed,grandmasterhm05,13uzzlette,dicedstk,jacklee,wonderwaii,euron,feelzbird
183791690,dicedstk,TRUE,FALSE,sneakysquid1,trilogy,avkobe,lekingt,mry97,fudgenuggets,speki,winoriearn,easyyapple,dicedstk
183629742,dicedstk,TRUE,FALSE,yaiamone,mysiggy,niqq,grav,dicedstk,saifury,nephutis,kusano,teamsirensupport,sowhatever
183637969,dicedstk,TRUE,FALSE,rakira,br0keneng1ish,inconvenient,lucere,famedpegasus,anaesthesiastace,dãwń,dicedstk,hason,pirtex2
183636318,dicedstk,TRUE,TRUE,vovo,fearofheart,dreamisfree,dujie,dicedstk,nightstar,xárn,gallopinggoof,manticore,perfectjelly
183575109,dicedstk,TRUE,FALSE,toxicraven,sweventis,zeva,dicedstk,i12cu29,yaiamone,neev,buckethatsteeze,thehighground,badnewsbears
183535512,dicedstk,TRUE,TRUE,dicedstk,1943,muzic,hszed,ggabseph,pppqqqppq,thør,positiveattitude,nojgthenfeed,bestgirl
183534024,dicedstk,TRUE,FALSE,speeden,quinnyy,0netrick,dabeastlikemelon,westworld,lov3z,samfurker,f1ckxrage,arturiasab3r,dicedstk
183449729,dicedstk,TRUE,TRUE,loui8sdstk,skandaras,dicedstk,eternalx,merkysup,angrydrag0n,vileoz,mrsvicky94,sipuks,mrgogoing
183407196,dicedstk,TRUE,TRUE,forthefreljord,kid1599,ruffledjimmies,tàylorhill,nnrok8,kuroheige,chamumma,loui8sdstk,skandaras,dicedstk
184218860,loui8sdstk,TRUE,TRUE,loui8sdstk,skandaras,hbh,igordon,wh1tebr1ght,patneverleagues,huangover,imaekbigcums,dlckinab0x,macbrad
184207603,loui8sdstk,TRUE,FALSE,b0kch0y,tien,hugs4every1,loui8sdstk,skandaras,lnight0wl,oruk,loltom1,vanillamilkshake,aeternalee
184212994,loui8sdstk,TRUE,TRUE,xiaoshui,fjsh,kime,sktoppa,chubbydragon,loui8sdstk,skandaras,bumble,blameme,yangroy
184201916,loui8sdstk,TRUE,FALSE,iceyue,iluvusomuch,loui8sdstk,skandaras,endgamedos,madlyfebjergsen,demonofthedawn,fluffybabyporo,lgcelam,comit
184210311,loui8sdstk,TRUE,TRUE,asiansgetout,killa77,smuz,jimbo,lebardjames,danrat,sweatshirt,loui8sdstk,smatties,skandaras
184190514,loui8sdstk,TRUE,FALSE,flameguardian,sopycat,nazerine,nightchris,furyxero,piggyblaster,loui8sdstk,sistendort,madzuka,machamp
184180239,loui8sdstk,TRUE,TRUE,deathtothepeople,xxtsmchenguxx,ricksanchéz,iluvusomuch,loui8sdstk,johnkey,potatochippies,alexc,lorde,ggmate
184210311,smatties,TRUE,TRUE,asiansgetout,killa77,smuz,jimbo,lebardjames,danrat,sweatshirt,loui8sdstk,smatties,skandaras
184218860,skandaras,TRUE,TRUE,loui8sdstk,skandaras,hbh,igordon,wh1tebr1ght,patneverleagues,huangover,imaekbigcums,dlckinab0x,macbrad
184207603,skandaras,TRUE,FALSE,b0kch0y,tien,hugs4every1,loui8sdstk,skandaras,lnight0wl,oruk,loltom1,vanillamilkshake,aeternalee
184212994,skandaras,TRUE,TRUE,xiaoshui,fjsh,kime,sktoppa,chubbydragon,loui8sdstk,skandaras,bumble,blameme,yangroy
184201916,skandaras,TRUE,FALSE,iceyue,iluvusomuch,loui8sdstk,skandaras,endgamedos,madlyfebjergsen,demonofthedawn,fluffybabyporo,lgcelam,comit
184210311,skandaras,TRUE,TRUE,asiansgetout,killa77,smuz,jimbo,lebardjames,danrat,sweatshirt,loui8sdstk,smatties,skandaras
184217231,menelaus34,TRUE,TRUE,jokertenma,eastsea,imnewbie,kaihuynh,erikpear69,dicedstk,menelaus34,snitz,epicjoston,squareular
184209339,dicedstk,TRUE,FALSE,zczyzhb,lovemaoben,vladlmir,hoochiemama,muffintumor,kkkkkkkkkkkkevin,singgle,aabbccfafa,dicedstk,exchanger
184217231,dicedstk,TRUE,TRUE,jokertenma,eastsea,imnewbie,kaihuynh,erikpear69,dicedstk,menelaus34,snitz,epicjoston,squareular
184201916,endgamedos,TRUE,FALSE,iceyue,iluvusomuch,loui8sdstk,skandaras,endgamedos,madlyfebjergsen,demonofthedawn,fluffybabyporo,lgcelam,comit
184719279,loui8sdstk,TRUE,TRUE,loui8sdstk,smatties,skandaras,pleaseward,maikedao,forecasts,xeuphoriaz,shyshyshy,ups0uth,shieider
184717785,loui8sdstk,TRUE,TRUE,smileycow,smeyjax,mizuto,zirkajerry,zirkajoe,blackpinkrose,megalucky,loui8sdstk,smatties,skandaras
184707332,loui8sdstk,TRUE,TRUE,rustedbeats,crigenciuciu,miqiu,littletrashquq,murdermitten,platlion,loui8sdstk,smatties,skandaras,xelythia
184654127,loui8sdstk,TRUE,TRUE,valisneria,kerijuice,gfrlend,oyakodon,gabeex3,loui8sdstk,smatties,skandaras,wearegroot,unlaced
184625316,loui8sdstk,TRUE,TRUE,doctorpdd,andreyarshavin,eva02berserk,solarxoxo,kskillsecured,houyo,ichigonzl,mischance,andod,loui8sdstk
184633731,loui8sdstk,TRUE,FALSE,loui8sdstk,paxo,lilililil,joshyang96,hwangboss,eva02berserk,solarxoxo,kskillsecured,charleskwok,womenontop
184510828,loui8sdstk,TRUE,TRUE,wille,kid1599,ruffledjimmies,hokai,nnrok8,songbaobao,police,loui8sdstk,smatties,skandaras
184355345,loui8sdstk,TRUE,FALSE,xcessiv,finesha,zhuzhuzhuzhuzhu,ricardo2008,mavers,mentalthickness,loui8sdstk,skandaras,dicedstk,londa
184284752,loui8sdstk,TRUE,TRUE,cutono1,gagas,iinori,candyonly,dahaoshiwangzhe,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
184283278,loui8sdstk,TRUE,FALSE,tytybelow,nickette,kexxobiloute,lllllliillllllll,luminously,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
184719279,smatties,TRUE,TRUE,loui8sdstk,smatties,skandaras,pleaseward,maikedao,forecasts,xeuphoriaz,shyshyshy,ups0uth,shieider
184717785,smatties,TRUE,TRUE,smileycow,smeyjax,mizuto,zirkajerry,zirkajoe,blackpinkrose,megalucky,loui8sdstk,smatties,skandaras
184707332,smatties,TRUE,TRUE,rustedbeats,crigenciuciu,miqiu,littletrashquq,murdermitten,platlion,loui8sdstk,smatties,skandaras,xelythia
184670931,smatties,TRUE,FALSE,pppppan,yourdadkaiser,allenxie,stormagedon114,syntractrix,smatties,skandaras,wajiraaa,butinghuale,thiagogogo
184658532,smatties,TRUE,TRUE,findingteemo69,smatties,skandaras,maton,timma000,sorryzzz,lonebreeze,eliminction,rivenmylove,godofpatrick
184657133,smatties,TRUE,TRUE,eliminction,rivenmylove,godofpatrick,smatties,skandaras,lonecoyote,firefistdevil,kazekatanashi,kuraun,corazon
184656137,smatties,TRUE,TRUE,futuretruńks,vegetasama,skillabong69,themightiestd,drgman,eliminction,rivenmylove,godofpatrick,smatties,skandaras
184654127,smatties,TRUE,TRUE,valisneria,kerijuice,gfrlend,oyakodon,gabeex3,loui8sdstk,smatties,skandaras,wearegroot,unlaced
184621381,smatties,TRUE,TRUE,smatties,skandaras,dicedstk,surfersinged,4k1ll3r,frenchmaidgragas,kur0neko,theeternalpeace,bookworm123,navysapphire
184559698,smatties,TRUE,TRUE,surfersinged,jubly,smatties,skandaras,dicedstk,anchorxd,wrecked101,friedbananaskin,themightiestd,drgman
184557904,smatties,TRUE,TRUE,oldlovelyalpaca,fackmo,oldviciouspanda,smatties,skandaras,cria,fearofheart,todcoach,soulstream,duncan689
184555945,smatties,TRUE,TRUE,emuunit,xayahpls,reportjng,smatties,skandaras,lemonmd,freeslimshady3,shiningold,blackfugu,blacktuna
184554392,smatties,TRUE,TRUE,roboman101,hungrytap3worm,folaumr,2bandroidwaifu,justniche,feitoudaer,smatties,skandaras,charliecrowe,archcurse
184510828,smatties,TRUE,TRUE,wille,kid1599,ruffledjimmies,hokai,nnrok8,songbaobao,police,loui8sdstk,smatties,skandaras
184499394,smatties,TRUE,FALSE,oscarofastora,neverlucky9,antineoplastic,original90,manchangjr,osu,sekkusunokami,smatties,skandaras,dicedstk
184436004,smatties,TRUE,TRUE,xenicshandsome,xenicsvixen,xenicseidos,catherine121,millenniumearl,icebearcub,lostfor3ver,nathanm119,smatties,skandaras
184425083,smatties,TRUE,FALSE,smatties,skandaras,lukelovesmen,primekillerz,rhysolas,sethdarkcloud,botmatch,newhookcity,feedlørd,mantissa
184433583,smatties,TRUE,TRUE,wuutang,ricky1370,åhri,p33nboy,awildlucario,smatties,skandaras,sirjimmish,sirfin,sirpsycho
184285795,smatties,TRUE,FALSE,smatties,skandaras,dicedstk,endgamedos,menelaus34,abxliiiiiii,wuyazuofeiji,lovelyyuxiao,lovelyyoona,krisbeeeeen
184284752,smatties,TRUE,TRUE,cutono1,gagas,iinori,candyonly,dahaoshiwangzhe,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
184719279,skandaras,TRUE,TRUE,loui8sdstk,smatties,skandaras,pleaseward,maikedao,forecasts,xeuphoriaz,shyshyshy,ups0uth,shieider
184717785,skandaras,TRUE,TRUE,smileycow,smeyjax,mizuto,zirkajerry,zirkajoe,blackpinkrose,megalucky,loui8sdstk,smatties,skandaras
184707332,skandaras,TRUE,TRUE,rustedbeats,crigenciuciu,miqiu,littletrashquq,murdermitten,platlion,loui8sdstk,smatties,skandaras,xelythia
184670931,skandaras,TRUE,FALSE,pppppan,yourdadkaiser,allenxie,stormagedon114,syntractrix,smatties,skandaras,wajiraaa,butinghuale,thiagogogo
184658532,skandaras,TRUE,TRUE,findingteemo69,smatties,skandaras,maton,timma000,sorryzzz,lonebreeze,eliminction,rivenmylove,godofpatrick
184657133,skandaras,TRUE,TRUE,eliminction,rivenmylove,godofpatrick,smatties,skandaras,lonecoyote,firefistdevil,kazekatanashi,kuraun,corazon
184656137,skandaras,TRUE,TRUE,futuretruńks,vegetasama,skillabong69,themightiestd,drgman,eliminction,rivenmylove,godofpatrick,smatties,skandaras
184654127,skandaras,TRUE,TRUE,valisneria,kerijuice,gfrlend,oyakodon,gabeex3,loui8sdstk,smatties,skandaras,wearegroot,unlaced
184622510,skandaras,TRUE,FALSE,coolridge,captrix13,mrpizzawogboy,skandaras,dicedstk,meionsoda,sooprmlgplayer,the321god,awesomeauzzies,kaminari24
184621381,skandaras,TRUE,TRUE,smatties,skandaras,dicedstk,surfersinged,4k1ll3r,frenchmaidgragas,kur0neko,theeternalpeace,bookworm123,navysapphire
184559698,skandaras,TRUE,TRUE,surfersinged,jubly,smatties,skandaras,dicedstk,anchorxd,wrecked101,friedbananaskin,themightiestd,drgman
184557904,skandaras,TRUE,TRUE,oldlovelyalpaca,fackmo,oldviciouspanda,smatties,skandaras,cria,fearofheart,todcoach,soulstream,duncan689
184555945,skandaras,TRUE,TRUE,emuunit,xayahpls,reportjng,smatties,skandaras,lemonmd,freeslimshady3,shiningold,blackfugu,blacktuna
184554392,skandaras,TRUE,TRUE,roboman101,hungrytap3worm,folaumr,2bandroidwaifu,justniche,feitoudaer,smatties,skandaras,charliecrowe,archcurse
184510828,skandaras,TRUE,TRUE,wille,kid1599,ruffledjimmies,hokai,nnrok8,songbaobao,police,loui8sdstk,smatties,skandaras
184499394,skandaras,TRUE,FALSE,oscarofastora,neverlucky9,antineoplastic,original90,manchangjr,osu,sekkusunokami,smatties,skandaras,dicedstk
184436004,skandaras,TRUE,TRUE,xenicshandsome,xenicsvixen,xenicseidos,catherine121,millenniumearl,icebearcub,lostfor3ver,nathanm119,smatties,skandaras
184425083,skandaras,TRUE,FALSE,smatties,skandaras,lukelovesmen,primekillerz,rhysolas,sethdarkcloud,botmatch,newhookcity,feedlørd,mantissa
184433583,skandaras,TRUE,TRUE,wuutang,ricky1370,åhri,p33nboy,awildlucario,smatties,skandaras,sirjimmish,sirfin,sirpsycho
184355345,skandaras,TRUE,FALSE,xcessiv,finesha,zhuzhuzhuzhuzhu,ricardo2008,mavers,mentalthickness,loui8sdstk,skandaras,dicedstk,londa
184287211,menelaus34,TRUE,FALSE,pyodol,momshandcookie,gogoroney,dicedstk,menelaus34,pegi18,jonzbrah,gnarlyjumper,hells,swizzim
184285795,menelaus34,TRUE,FALSE,smatties,skandaras,dicedstk,endgamedos,menelaus34,abxliiiiiii,wuyazuofeiji,lovelyyuxiao,lovelyyoona,krisbeeeeen
184622510,dicedstk,TRUE,FALSE,coolridge,captrix13,mrpizzawogboy,skandaras,dicedstk,meionsoda,sooprmlgplayer,the321god,awesomeauzzies,kaminari24
184621381,dicedstk,TRUE,TRUE,smatties,skandaras,dicedstk,surfersinged,4k1ll3r,frenchmaidgragas,kur0neko,theeternalpeace,bookworm123,navysapphire
184559698,dicedstk,TRUE,TRUE,surfersinged,jubly,smatties,skandaras,dicedstk,anchorxd,wrecked101,friedbananaskin,themightiestd,drgman
184499394,dicedstk,TRUE,FALSE,oscarofastora,neverlucky9,antineoplastic,original90,manchangjr,osu,sekkusunokami,smatties,skandaras,dicedstk
184436312,dicedstk,TRUE,FALSE,moveon,frodoom,ineeeeeedblue,zsc9726up,lalalademax1aqvq,mechanic,dicedstk,youegee,upturn,jung
184424741,dicedstk,TRUE,TRUE,yourhunterdad,haobaobao,cbsx,captainbronzegg,theshadowborn,dicedstk,jenkss,gameofmelvins,crumblingcookie,eugenehkrabs
184409284,dicedstk,TRUE,FALSE,charliesmith,zgunnarr,healandprotect,elated,yourlastbreath,dicedstk,yungcorgi,aerojin,bigdïkbandito,cooalan
184407967,dicedstk,TRUE,FALSE,drtuneily,jumba,sip,pigpigflyfly,dicedstk,imuartamus,imainsatan,hotstickyfizz,ghostareas,theendgod
184349832,dicedstk,TRUE,FALSE,1dioticjungler,raphaelgan2bking,porschecayenne,gkhades,eggswar,ïü,dicedstk,juzzyc,midoriii,bitpasty
184355345,dicedstk,TRUE,FALSE,xcessiv,finesha,zhuzhuzhuzhuzhu,ricardo2008,mavers,mentalthickness,loui8sdstk,skandaras,dicedstk,londa
184353533,dicedstk,TRUE,FALSE,skandaras,dicedstk,aurélius,huang367,sanmisisky,ziyu,beyourgod,xiaozuzong,mlgbonghits,volxions
184340284,dicedstk,TRUE,TRUE,vietnamesepho,tomyam,citylights,gnarmandont,danehboi,fapfapnap,zalhae,bestkawlsna,dicedstk,sicky
184287211,dicedstk,TRUE,FALSE,pyodol,momshandcookie,gogoroney,dicedstk,menelaus34,pegi18,jonzbrah,gnarlyjumper,hells,swizzim
184285795,dicedstk,TRUE,FALSE,smatties,skandaras,dicedstk,endgamedos,menelaus34,abxliiiiiii,wuyazuofeiji,lovelyyuxiao,lovelyyoona,krisbeeeeen
184284752,dicedstk,TRUE,TRUE,cutono1,gagas,iinori,candyonly,dahaoshiwangzhe,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
184283278,dicedstk,TRUE,FALSE,tytybelow,nickette,kexxobiloute,lllllliillllllll,luminously,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
184247141,dicedstk,TRUE,TRUE,lahahawa,rayell,nztlol,gt0,siklikeme,darkrift,kaiokenx574,injusticeace,trophy,dicedstk
184285795,endgamedos,TRUE,FALSE,smatties,skandaras,dicedstk,endgamedos,menelaus34,abxliiiiiii,wuyazuofeiji,lovelyyuxiao,lovelyyoona,krisbeeeeen
184284752,endgamedos,TRUE,TRUE,cutono1,gagas,iinori,candyonly,dahaoshiwangzhe,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
184283278,endgamedos,TRUE,FALSE,tytybelow,nickette,kexxobiloute,lllllliillllllll,luminously,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
184721631,loui8sdstk,TRUE,FALSE,krakon,clearrunning,dyinglight,superspringssw,xyttttt,loui8sdstk,smatties,skandaras,kevinruuddy,jackolerenshaw
184721631,smatties,TRUE,FALSE,krakon,clearrunning,dyinglight,superspringssw,xyttttt,loui8sdstk,smatties,skandaras,kevinruuddy,jackolerenshaw
184721631,skandaras,TRUE,FALSE,krakon,clearrunning,dyinglight,superspringssw,xyttttt,loui8sdstk,smatties,skandaras,kevinruuddy,jackolerenshaw
184723184,dicedstk,TRUE,FALSE,zzq,urpo,aiias,ruwawa,vipes,bedisscience,bruvajames,mìnhanhlàðü,coldwhiz,dicedstk
184722121,dicedstk,TRUE,FALSE,dab1gb01,dbcooper,zylith,cicadas,fr0stay,blameme,yangroy,nayn,dicedstk,brahcoco
185106561,diggs,TRUE,TRUE,quanzo,gemgemgem,tommy222gun,diggs,directortwo,cuckhunter,aris,seaendzone,awsumazn,huudge
185880345,mwaxy,TRUE,FALSE,vegemiteontoast,mciovin,lcggothemryze,lcgdyrewolf,threshticles,iforevan12d,rewinder,yaoi,mwaxy,zedsshadow
185868298,mwaxy,TRUE,FALSE,shadowy,minutre,koking22,redevil,mwaxy,zic,gayy,truoztralian,missalice94,d1no
185837882,mwaxy,TRUE,FALSE,commedesgarçons,supreme,mwaxy,chrischerry,riusrord,yenng,teamodeamea,swatturtle420,coexistence,awjeezhaha
185846014,mwaxy,TRUE,FALSE,fadeeee,acoak,natoroid,yourfathermust,yourmothermust,tri,pairoface,mwaxy,bigness,psyu
185806834,mwaxy,TRUE,TRUE,eason992,liberty3,yanning,somewaterytart,stinkdog1,kyutie,mwaxy,darkdescends,cyl1,ggsiba
185786424,mwaxy,TRUE,TRUE,mortalblood187,kazu,wasabullfrog,catricke,zieroo,lvl7warrior,mwaxy,chrisrulz112,vutal,leejr
185774158,mwaxy,TRUE,TRUE,mcaoilisauce,dingos14,ultrul,godnew,unforgiiven,mwaxy,swatturtle420,carl0s18,swarmsz,lioy
185725222,mwaxy,TRUE,FALSE,diggiti,lamalaisie,negima,sirmadman,swantonbomb,mwaxy,kfenrir,vegemiteontoast,aratika,milieu
185731894,mwaxy,TRUE,TRUE,mwaxy,thevindicator,seidyr,decyferx,h0llywo0d,jlop,sayto3,harrisonanderson,darkrai93,yuzucolada
185634575,mwaxy,TRUE,TRUE,vicli,jesta4213,fundrae,olafolaf,zilonewolf,mwaxy,mosgaet,saejamie,xty,funfun302
